NORTH,-24,-10,"R6","R5","R1","R4","R3","L2","L6","L5","L1","L3",,
NORTH,-24,-9,"R2","R6","R5","R1","R3","L2","L6","L5","L1","L4","L3",
NORTH,-24,-8,"R2","R6","R5","R1","R3","L5","L1","L4","L3",,,
NORTH,-24,-7,"R2","R5","R1","R3","L2","L5","L1","L4",,,,
NORTH,-24,-6,"R2","R6","R5","L2","L6","L5","L1","L4","L3",,,
NORTH,-24,-5,"R6","R1","R4","L2","L6","L5","L1",,,,,
NORTH,-23,-27,"R2","R5","R4","R3","L2","L1","L4","L3",,,,
NORTH,-23,-26,"R2","R6","R1","R4","L6","L1","L3",,,,,
NORTH,-23,-25,"R2","R6","R5","R1","R4","R3","L6","L5","L1","L4","L3",
NORTH,-23,-24,"R2","R6","R5","R4","L2","L6","L5","L1","L3",,,
NORTH,-23,-23,"R6","R1","R4","R3","L6","L5","L1","L4",,,,
NORTH,-23,-22,"R2","R6","R5","R1","R4","R3","L6","L5","L4","L3",,
NORTH,-23,-21,"R2","R6","R5","R1","R4","R3","L2","L6","L1","L4","L3",
NORTH,-23,-20,"R2","R6","R5","R1","L2","L6","L5","L1",,,,
NORTH,-23,-19,"R3","L2","L6","L5","L1","L4","L3",,,,,
NORTH,-23,-18,"R6","R5","R1","R4","R3","L2","L5","L4",,,,
NORTH,-23,-17,"R2","R6","R5","R1","R4","R3","L6","L5","L1","L4","L3",
NORTH,-23,-16,"R1","R4","L2","L5","L1","L4","L3",,,,,
NORTH,-23,-15,"R2","R1","R4","R3","L2","L5","L1","L4","L3",,,
NORTH,-23,-14,"R2","R1","R3","L6","L1","L4","L3",,,,,
NORTH,-23,-13,"R2","R1","R3","L2","L6","L5","L1","L3",,,,
NORTH,-23,-12,"R2","R6","R5","R1","R4","R3","L2","L6","L5","L1","L4","L3"
NORTH,-23,-11,"R2","R6","R5","R1","R4","R3","L2","L5","L1",,,
NORTH,-23,-10,"R2","R6","R5","R1","R4","R3","L6","L5","L1","L4","L3",
NORTH,-23,-9,"R2","R6","R1","R4","R3","L4",,,,,,
NORTH,-23,-8,"R5","R4","L2","L6","L5","L1","L4","L3",,,,
NORTH,-23,-7,"R5","R1","R4","L2","L6","L1","L4","L3",,,,
NORTH,-23,-6,"R2","R4","R3","L6","L5","L1","L4","L3",,,,
NORTH,-23,-5,"R2","R6","R5","R3","L6","L5","L1","L3",,,,
NORTH,-22,-27,"R6","R5","R4","R3","L2","L5","L1","L4",,,,
NORTH,-22,-26,"R2","R6","R5","R1","R4","R3","L2","L5","L4","L3",,
NORTH,-22,-25,"R2","R5","R4","R3","L2","L6","L5","L1","L4",,,
NORTH,-22,-24,"R2","R5","R1","R4","R3","L2","L6","L5","L1","L4","L3",
NORTH,-22,-23,"R2","R5","R1","R4","R3","L2","L6","L5","L1",,,
NORTH,-22,-22,"R6","R5","R1","R4","L2","L6","L5","L1","L4","L3",,
NORTH,-22,-21,"R2","R6","R5","R1","R3","L2","L6","L5","L1","L4",,
NORTH,-22,-20,"R6","R5","R1","R4","R3","L6","L1","L4","L3",,,
NORTH,-22,-19,"R2","R5","R1","R3","L2","L6","L5","L1","L3",,,
NORTH,-22,-18,"R2","R6","R5","R1","R4","R3","L2","L5","L1","L4","L3",
NORTH,-22,-17,"R2","R6","R5","R1","L2","L6","L1","L4","L3",,,
NORTH,-22,-16,"R2","R6","R5","R1","R4","R3","L2","L6","L5","L1","L3",
NORTH,-22,-15,"R2","R6","R4","R3","L6","L5","L1","L4","L3",,,
NORTH,-22,-14,"R2","R6","R5","R3","L2","L6","L1","L4","L3",,,
NORTH,-22,-13,"R6","R5","R1","R3","L2","L5","L3",,,,,
NORTH,-22,-12,"R2","R6","R5","R1","R4","L2","L6","L5","L1","L4","L3",
NORTH,-22,-11,"R2","R6","R5","R3","L2","L6","L5","L1","L4",,,
NORTH,-22,-10,"R6","R1","R4","R3","L2","L6","L5","L1","L4","L3",,
NORTH,-22,-9,"R2","R6","R5","R1","R4","L5","L1","L4","L3",,,
NORTH,-22,-8,"R2","R1","R4","R3","L2","L6","L4","L3",,,,
NORTH,-22,-7,"R2","R6","R5","R1","R4","L2","L6","L1","L3",,,
NORTH,-22,-6,"R2","R6","R5","R1","R4","L2","L5","L1","L4",,,
NORTH,-22,-5,"R5","R1","R3","L2","L6","L1","L3",,,,,
NORTH,-21,-27,"R2","R5","R1","R3","L2","L5","L1","L4","L3",,,
NORTH,-21,-26,"R2","R5","R1","R4","R3","L2","L5","L1","L3",,,
NORTH,-21,-25,"R2","R6","R5","R1","R4","L2","L6","L5","L1","L4","L3",
NORTH,-21,-24,"R6","R1","R4","R3","L2","L6","L5","L1","L4","L3",,
NORTH,-21,-23,"R2","R6","R5","R1","R4","R3","L2","L5","L1","L4","L3",
NORTH,-21,-22,"R2","R5","R1","R3","L6","L5","L1","L4","L3",,,
NORTH,-21,-21,"R5","R4","L2","L6","L5","L1","L4",,,,,
NORTH,-21,-20,"R6","R5","R1","R4","R3","L2","L6","L5","L1","L4","L3",
NORTH,-21,-19,"R2","R5","R1","R4","R3","L2","L5","L1","L4",,,
NORTH,-21,-18,"R5","R4","R3","L6","L1","L4","L3",,,,,
NORTH,-21,-17,"R2","R5","R1","R4","R3","L2","L5","L1","L3",,,
NORTH,-21,-16,"R2","R5","R1","R4","L2","L6","L5","L4","L3",,,
NORTH,-21,-15,"R2","R6","R1","R4","R3","L2","L1","L3",,,,
NORTH,-21,-14,"R2","R1","R4","L2","L6","L1","L4","L3",,,,
NORTH,-21,-13,"R2","R6","R1","R4","L2","L6","L5","L4",,,,
NORTH,-21,-12,"R2","R6","R5","R1","R4","R3","L2","L5","L1","L4","L3",
NORTH,-21,-11,"R6","R5","R1","R4","R3","L5","L4",,,,,
NORTH,-21,-10,"R2","R1","R4","R3","L2","L6","L5","L4","L3",,,
NORTH,-21,-9,"R6","R5","R1","R3","L2","L5","L4","L3",,,,
NORTH,-21,-8,"R2","R5","R4","R3","L6","L5","L4","L3",,,,
NORTH,-21,-7,"R6","R5","R4","R3","L6","L1",,,,,,
NORTH,-21,-6,"R2","R5","R1","R4","R3","L6","L5","L1","L4","L3",,
NORTH,-21,-5,"R2","R6","R5","R1","R4","R3","L2","L1","L4",,,
NORTH,-20,-27,"R6","R5","R1","R3","L2","L1","L4","L3",,,,
NORTH,-20,-26,"R2","R5","R1","R4","R3","L5","L1","L4","L3",,,
NORTH,-20,-25,"R2","R6","R5","R1","R4","R3","L6","L1","L3",,,
NORTH,-20,-24,"R2","R6","R3","L2","L6","L5","L4",,,,,
NORTH,-20,-23,"R2","R6","R5","R1","R4","R3","L2","L6","L5","L4","L3",
NORTH,-20,-22,"R2","R6","R5","R3","L2","L5","L1",,,,,
NORTH,-20,-21,"R5","R1","R3","L2","L6","L1","L3",,,,,
NORTH,-20,-20,"R2","R6","R1","R4","R3","L2","L6","L5","L4","L3",,
NORTH,-20,-19,"R2","R6","R5","R1","R4","R3","L2","L5","L1","L4","L3",
NORTH,-20,-18,"R6","R1","R4","R3","L2","L6","L4","L3",,,,
NORTH,-20,-17,"R2","R6","R5","R1","L2","L6","L5","L3",,,,
NORTH,-20,-16,"R2","R6","R5","R1","R3","L6","L5","L1","L4",,,
NORTH,-20,-15,"R2","R5","R1","R3","L2","L6","L1","L4",,,,
NORTH,-20,-14,"R2","R5","R4","R3","L2","L6","L5","L4","L3",,,
NORTH,-20,-13,"R5","R4","R3","L6","L5","L4",,,,,,
NORTH,-20,-12,"R2","R6","R5","R1","R3","L2","L5","L1","L3",,,
NORTH,-20,-11,"R2","R6","R1","R4","L2","L6","L5","L1",,,,
NORTH,-20,-10,"R2","R6","R5","R1","R4","L2","L5","L1","L3",,,
NORTH,-20,-9,"R2","R1","R4","L2","L6","L4","L3",,,,,
NORTH,-20,-8,"R2","R6","R5","R1","R4","L2","L6","L1",,,,
NORTH,-20,-7,"R6","R5","R4","R3","L2","L6","L5","L3",,,,
NORTH,-20,-6,"R2","R6","R4","R3","L2","L6","L1","L4","L3",,,
NORTH,-20,-5,"R1","R4","L2","L5","L1","L4","L3",,,,,
NORTH,-19,-27,"R2","R6","R1","R4","L2","L6","L5","L1","L4","L3",,
NORTH,-19,-26,"R2","R6","R1","R4","R3","L2","L6","L1","L3",,,
NORTH,-19,-25,"R5","R1","R4","R3","L6","L5","L4","L3",,,,
NORTH,-19,-24,"R2","R5","R1","R3","L2","L6","L1","L4","L3",,,
NORTH,-19,-23,"R6","R5","R4","R3","L2","L1","L4","L3",,,,
NORTH,-19,-22,"R2","R6","R1","R4","R3","L1","L3",,,,,
NORTH,-19,-21,"R6","R5","L2","L6","L5","L1",,,,,,
NORTH,-19,-20,"R6","R5","R1","R4","R3","L2","L5","L1","L4","L3",,
NORTH,-19,-19,"R2","R1","R4","L2","L6","L1","L4","L3",,,,
NORTH,-19,-18,"R6","R5","R1","R4","R3","L2","L5","L1","L4","L3",,
NORTH,-19,-17,"R2","R6","R5","R4","R3","L2","L6","L5","L4",,,
NORTH,-19,-16,"R2","R6","R5","R1","R3","L2","L6","L5","L4","L3",,
NORTH,-19,-15,"R6","R5","R1","R4","L2","L6","L5","L1","L4","L3",,
NORTH,-19,-14,"R2","R6","R5","R4","R3","L6","L5","L1","L4",,,
NORTH,-19,-13,"R6","R5","R1","R3","L2","L6","L5","L1","L4",,,
NORTH,-19,-12,"R2","R5","R1","L2","L6","L5","L1","L3",,,,
NORTH,-19,-11,"R6","R5","R1","R4","R3","L2","L6","L5","L1","L3",,
NORTH,-19,-10,"R5","R1","R3","L2","L6","L1","L3",,,,,
NORTH,-19,-9,"R6","R1","L5","L1","L4","L3",,,,,,
NORTH,-19,-8,"R2","R6","R5","R1","L6","L1","L3",,,,,
NORTH,-19,-7,"R2","R6","R5","R1","R4","R3","L6","L1","L4",,,
NORTH,-19,-6,"R2","R6","R5","R1","R4","L2","L6","L1","L4","L3",,
NORTH,-19,-5,"R2","R6","R5","R1","R3","L2","L6","L5","L1","L4","L3",
NORTH,-18,-27,"R2","R6","R5","R1","R3","L2","L1","L4","L3",,,
NORTH,-18,-26,"R2","R6","R1","R4","R3","L6","L5","L3",,,,
NORTH,-18,-25,"R2","R6","R5","R4","R3","L2","L6","L5","L1","L4","L3",
NORTH,-18,-24,"R2","R6","R1","R3","L2","L5","L1","L4","L3",,,
NORTH,-18,-23,"R6","R1","R4","L6","L1","L4","L3",,,,,
NORTH,-18,-22,"R6","R5","R1","R4","R3","L2","L4",,,,,
NORTH,-18,-21,"R6","R1","R4","R3","L5","L4","L3",,,,,
NORTH,-18,-20,"R1","R4","R3","L2","L6","L1","L4","L3",,,,
NORTH,-18,-19,"R2","R6","R5","R4","L6","L5","L1","L4","L3",,,
NORTH,-18,-18,"R2","R5","R4","L2","L6","L5","L1","L3",,,,
NORTH,-18,-17,"R2","R6","R5","R1","R4","R3","L1","L3",,,,
NORTH,-18,-16,"R2","R6","R5","R1","R4","L2","L5","L1","L4","L3",,
NORTH,-18,-15,"R2","R6","R5","R4","R3","L2","L6","L4","L3",,,
NORTH,-18,-14,"R2","R5","R1","R4","R3","L6","L5","L1","L4",,,
NORTH,-18,-13,"R2","R6","R5","R1","R4","R3","L2","L6","L5","L1","L4",
NORTH,-18,-12,"R2","R6","R5","R1","R4","L2","L5","L4","L3",,,
NORTH,-18,-11,"R2","R6","R5","R1","R4","R3","L2","L6","L5","L1","L4","L3"
NORTH,-18,-10,"R2","R5","R1","R4","R3","L2","L5","L3",,,,
NORTH,-18,-9,"R5","R1","R4","R3","L2","L6","L1","L4","L3",,,
NORTH,-18,-8,"R6","R5","R1","R3","L2","L6","L5","L3",,,,
NORTH,-18,-7,"R6","R5","R4","L2","L6","L5","L1","L4",,,,
NORTH,-18,-6,"R2","R5","R4","R3","L1","L3",,,,,,
NORTH,-18,-5,"R2","R5","R1","R4","R3","L2","L6","L5","L1","L4",,
NORTH,-17,-27,"R6","R1","R4","R3","L2","L6","L1","L4",,,,
NORTH,-17,-26,"R2","R6","L5","L1","L3",,,,,,,
NORTH,-17,-25,"R2","R6","R5","R1","R3","L6","L5","L1","L4","L3",,
NORTH,-17,-24,"R6","R5","R1","R4","L6","L4","L3",,,,,
NORTH,-17,-23,"R2","R5","R1","R4","L2","L6","L5","L3",,,,
NORTH,-17,-22,"R2","R6","R5","R1","R4","L6","L5","L1","L4","L3",,
NORTH,-17,-21,"R2","R6","R5","R1","L2","L5","L1","L4","L3",,,
NORTH,-17,-20,"R2","R6","R5","R1","R4","R3","L2","L6","L5","L3",,
NORTH,-17,-19,"R2","R6","R5","L2","L1","L4","L3",,,,,
NORTH,-17,-18,"R2","R5","R1","R4","R3","L5","L1","L4","L3",,,
NORTH,-17,-17,"R2","R5","R1","R3","L2","L6","L5","L1","L4","L3",,
NORTH,-17,-16,"R6","R5","R1","R4","R3","L2","L6","L5","L1","L4","L3",
NORTH,-17,-15,"R6","R5","R1","R4","R3","L2","L6","L5","L1","L3",,
NORTH,-17,-14,"R2","R6","R5","R3","L2","L6","L5","L1","L4",,,
NORTH,-17,-13,"R2","R6","R1","R4","L2","L6","L1","L4","L3",,,
NORTH,-17,-12,"R1","R3","L5","L1","L4","L3",,,,,,
NORTH,-17,-11,"R2","R6","R5","R4","R3","L6","L5","L1","L3",,,
NORTH,-17,-10,"R2","R6","R5","R1","R4","R3","L2","L6","L5","L4",,
NORTH,-17,-9,"R2","R5","R3","L1","L4",,,,,,,
NORTH,-17,-8,"R2","R6","R5","R1","R4","L2","L6","L5","L1","L4",,
NORTH,-17,-7,"R2","R6","R5","R1","R4","L6","L5","L1","L3",,,
NORTH,-17,-6,"R2","R6","R5","R1","R4","L2","L6","L5","L4","L3",,
NORTH,-17,-5,"R6","R5","R1","R3","L1",,,,,,,
NORTH,-16,-27,"R6","R1","R4","R3","L2","L5","L4","L3",,,,
NORTH,-16,-26,"R2","R6","R5","R1","R4","L6","L5","L1","L4","L3",,
NORTH,-16,-25,"R2","R5","R3","L2","L6","L4","L3",,,,,
NORTH,-16,-24,"R2","R6","R5","R3","L2","L6","L4","L3",,,,
NORTH,-16,-23,"R2","R6","R5","R4","L6","L5","L1","L4",,,,
NORTH,-16,-22,"R2","R6","R1","R4","R3","L6","L5","L4","L3",,,
NORTH,-16,-21,"R2","R6","R5","R1","R3","L2","L6","L5","L1","L4","L3",
NORTH,-16,-20,"R2","R6","R5","R1","R4","L2","L6","L5","L1","L4",,
NORTH,-16,-19,"R2","R6","R1","R4","L6","L1","L4","L3",,,,
NORTH,-16,-18,"R2","R4","R3","L2","L5","L3",,,,,,
NORTH,-16,-17,"R2","R6","R5","R1","R4","L1","L4",,,,,
NORTH,-16,-16,"R2","R6","R1","R3","L2","L6","L5","L3",,,,
NORTH,-16,-15,"R6","R5","L2","L6","L5","L1","L3",,,,,
NORTH,-16,-14,"R2","R6","R5","R4","L2","L5","L1","L3",,,,
NORTH,-16,-13,"R2","R4","R3","L2","L6","L5","L1","L4","L3",,,
NORTH,-16,-12,"R6","R5","R1","R4","L2","L5","L1","L4",,,,
NORTH,-16,-11,"R2","R6","R5","R1","R4","R3","L2","L1","L3",,,
NORTH,-16,-10,"R2","R1","R3","L2","L6","L5","L1","L3",,,,
NORTH,-16,-9,"R2","R6","R5","R1","R3","L2","L6","L5","L1",,,
NORTH,-16,-8,"R2","R5","R3","L6","L1","L4","L3",,,,,
NORTH,-16,-7,"R2","R6","R5","R1","L2","L6","L1","L4","L3",,,
NORTH,-16,-6,"R6","R5","R1","R3","L6","L5",,,,,,
NORTH,-16,-5,"R2","R5","R1","R4","R3","L2","L6","L5","L4","L3",,
NORTH,-15,-27,"R2","R6","R5","R4","R3","L2","L6","L4",,,,
NORTH,-15,-26,"R6","R5","R1","R4","L2","L6","L5","L4",,,,
NORTH,-15,-25,"R2","R4","L2","L6","L5","L1","L4","L3",,,,
NORTH,-15,-24,"R2","R6","R1","R4","R3","L2","L6","L5","L1","L4",,
NORTH,-15,-23,"R6","R5","R1","R4","R3","L2","L6","L1","L4","L3",,
NORTH,-15,-22,"R2","R5","R1","R4","R3","L2","L5","L4",,,,
NORTH,-15,-21,"R6","R1","R4","R3","L2","L5","L1","L3",,,,
NORTH,-15,-20,"R2","R6","R5","R1","R3","L2","L5","L1","L4","L3",,
NORTH,-15,-19,"R2","R6","R1","R4","L2","L6","L5","L1","L4",,,
NORTH,-15,-18,"R6","R3","L2","L6","L1","L4","L3",,,,,
NORTH,-15,-17,"R1","L2","L5","L4",,,,,,,,
NORTH,-15,-16,"R6","R5","R1","L2","L6","L5","L1","L4","L3",,,
NORTH,-15,-15,"R2","R6","R1","R4","R3","L2","L6","L5","L1","L4","L3",
NORTH,-15,-14,"R2","R5","R1","L2","L1","L3",,,,,,
NORTH,-15,-13,"R2","R5","R1","R4","R3","L6","L5","L4","L3",,,
NORTH,-15,-12,"R2","R6","R1","R4","R3","L2","L4","L3",,,,
NORTH,-15,-11,"R5","R1","L5","L1","L4","L3",,,,,,
NORTH,-15,-10,"R2","R6","R5","R1","R4","L2","L6","L5","L1","L4",,
NORTH,-15,-9,"R2","R6","R5","R4","R3","L2","L6","L1","L3",,,
NORTH,-15,-8,"R6","R5","R1","R3","L6","L5","L1","L4",,,,
NORTH,-15,-7,"R2","R6","R5","R1","R4","L2","L4",,,,,
NORTH,-15,-6,"R2","R6","R1","R4","R3","L2","L6","L5","L3",,,
NORTH,-15,-5,"R6","R5","R1","L6","L5","L4","L3",,,,,
NORTH,-14,-27,"R2","R5","R1","R4","R3","L2","L6","L5","L1","L3",,
NORTH,-14,-26,"R2","R6","R5","L2","L1",,,,,,,
NORTH,-14,-25,"R2","R6","R5","R1","R3","L6","L5","L4","L3",,,
NORTH,-14,-24,"R2","R6","R5","R4","L2","L5","L1","L4","L3",,,
NORTH,-14,-23,"R6","R5","R1","R3","L5","L4",,,,,,
NORTH,-14,-22,"R1","R4","R3","L2","L6","L5","L1","L4","L3",,,
NORTH,-14,-21,"R5","R4","R3","L2","L6","L5","L1","L4",,,,
NORTH,-14,-20,"R6","R5","R1","R4","L2","L3",,,,,,
NORTH,-14,-19,"R2","R5","R1","R4","R3","L2","L3",,,,,
NORTH,-14,-18,"R2","R6","R5","R1","R3","L2","L6","L5","L4","L3",,
NORTH,-14,-17,"R2","R6","R5","R3","L6","L1","L4",,,,,
NORTH,-14,-16,"R6","R5","R1","R4","R3","L5","L1","L4",,,,
NORTH,-14,-15,"R6","R5","R1","R4","L2","L6","L5","L1","L4","L3",,
NORTH,-14,-14,"R2","R1","R4","L6","L5","L1","L3",,,,,
NORTH,-14,-13,"R6","R5","L2","L6","L1",,,,,,,
NORTH,-14,-12,"R6","R5","R1","R4","R3","L6","L5","L1","L4","L3",,
NORTH,-14,-11,"R2","R6","R5","R1","R4","L2","L5","L1","L3",,,
NORTH,-14,-10,"R2","R6","R5","R1","R4","R3","L2","L6","L1","L3",,
NORTH,-14,-9,"R2","R5","R1","R4","R3","L2","L6","L5","L1","L4","L3",
NORTH,-14,-8,"R2","R6","R5","R1","R4","R3","L2","L6","L4","L3",,
NORTH,-14,-7,"R2","R6","R5","L6","L5","L1","L4",,,,,
NORTH,-14,-6,"R2","R5","R1","R4","R3","L5","L4","L3",,,,
NORTH,-14,-5,"R2","R5","R4","R3","L2","L5","L1","L4","L3",,,
NORTH,-13,-27,"R2","R6","R5","R1","R3","L6","L5","L1","L3",,,
NORTH,-13,-26,"R1","R4","L2","L6","L5","L4","L3",,,,,
NORTH,-13,-25,"R2","R6","R5","R1","R3","L5","L1","L4","L3",,,
NORTH,-13,-24,"R2","R6","R1","L2","L6","L5","L1","L4",,,,
NORTH,-13,-23,"R2","R6","R5","L2","L6","L5","L1","L4","L3",,,
NORTH,-13,-22,"R2","R5","R1","R4","R3","L2","L6","L5","L1","L3",,
NORTH,-13,-21,"R6","R5","R1","R4","R3","L6","L5","L1","L4","L3",,
NORTH,-13,-20,"R5","R1","R4","R3","L2","L6","L5","L4","L3",,,
NORTH,-13,-19,"R6","R5","R1","L2","L6","L5","L1","L4",,,,
NORTH,-13,-18,"R6","R5","R1","R4","R3","L6","L1","L3",,,,
NORTH,-13,-17,"R2","R5","R1","R3","L2","L5","L1","L4",,,,
NORTH,-13,-16,"R2","R6","R5","R1","R4","R3","L2","L6","L1","L4","L3",
NORTH,-13,-15,"R2","R6","R5","R1","R4","L6","L5","L3",,,,
NORTH,-13,-14,"R6","R5","R1","R3","L2","L6","L5","L3",,,,
NORTH,-13,-13,"R2","R6","R5","R3","L2","L5","L1","L3",,,,
NORTH,-13,-12,"R2","R6","R5","R1","L2","L6","L5",,,,,
NORTH,-13,-11,"R6","R3","L2","L1","L4","L3",,,,,,
NORTH,-13,-10,"R2","R5","R1","R4","L2","L6","L1","L3",,,,
NORTH,-13,-9,"R6","L2","L6","L5","L3",,,,,,,
